tour_code,tour_description,year,tournament_id,player_id,course_id,permanent_tour_id,player_first_name,player_last_name,round,tournament_name,course_name,hole,hole_score,par_value,yardage,shot,shot_type,num_of_strokes,from_location_scorer,from_location_enhanced,to_location_laser,to_location_enhanced,distance,distance_to_pin,in_the_hole_flag,around_the_green_flag,first_putt_flag,distance_to_hole_after_shot,time,lie,elevation,slope,x,y,z,dist_from_center,dist_from_edge,date,club
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,2,S,1,Native Area,Unmapped,Fairway,Left Fairway,8201,9681,N,Y,,1495,1315,N/A,With,Level,"9,416.40","9,498.07",67.422,319,316,2/12/15,3h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,3,S,1,Fairway,Left Fairway,Green,Unmapped,1592,1495,N,N,,98,1321,Good,With,Level,"9,314.59","9,412.98",68.588,51,235,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,4,S,1,Green,Unmapped,Green,Unmapped,113,98,N,N,Y,11,1326,Good,With,Level,"9,323.10","9,416.95",68.39,2,172,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,5,S,1,Green,Unmapped,,,11,11,Y,N,,0,1326,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,1,S,1,Tee Box,,Green,Unmapped,3834,4068,N,N,,276,1329,Good,With,Level,"9,243.82","9,125.98",31.767,122,0,2/12/15,gw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,2,S,1,Green,Unmapped,Green,Unmapped,259,276,N,N,Y,19,1334,Good,With,Level,"9,255.76","9,107.99",32.068,15,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,3,S,1,Green,Unmapped,,,19,19,Y,N,,0,1336,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,1,S,1,Tee Box,,Fairway,Left Fairway,8056,15156,N,N,,7189,1338,Good,With,Level,"9,812.90","9,549.28",71.948,137,761,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,2,S,1,Fairway,Left Fairway,Primary Rough,Left Rough,7326,7189,N,Y,,716,1345,Good,With,Level,"10,371.44","9,795.52",64.041,709,179,2/12/15,3i
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,3,S,1,Primary Rough,Left Rough,Green,Unmapped,787,716,N,N,,67,1351,N/A,With,Level,"10,382.97","9,731.00",61.447,67,339,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,4,S,1,Green,Unmapped,,,67,67,Y,N,Y,0,1355,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,1,S,1,Tee Box,,Primary Rough,Left Rough,11007,17712,N,N,,7048,1358,Good,With,Level,"11,148.65","9,312.75",67.917,1090,525,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,2,S,1,Primary Rough,Left Rough,Primary Rough,Left Rough,6655,7048,N,Y,,536,1404,N/A,With,Level,"11,438.98","8,840.75",45.903,413,483,2/12/15,5h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,3,S,1,Primary Rough,Left Rough,Green,Unmapped,485,536,N,N,,148,1410,N/A,With,Level,"11,419.71","8,805.37",42.702,30,572,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,4,S,1,Green,Unmapped,Green,Unmapped,155,148,N,N,Y,6,1414,Good,With,Level,"11,429.76","8,797.25",43.179,7,720,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,5,S,1,Green,Unmapped,,,6,6,Y,N,,0,1414,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,5,4,446,1,S,1,Tee Box,,Fairway,Left Fairway,8672,15840,N,N,,7356,906,Good,With,Level,"11,764.74","8,499.43",53.761,478,411,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,5,4,446,2,S,1,Fairway,Left Fairway,Green Side Bunker,Front Left Green Side Bunker,7173,7356,N,Y,,525,912,Good,With,Level,"11,907.23","7,919.07",39.604,498,246,2/12/15,5h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,5,4,446,3,S,1,Green Side Bunker,Front Left Green Side Bunker,Green,Unmapped,605,525,N,N,,99,917,Good,With,Level,"11,861.93","7,897.02",38.735,92,329,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,5,4,446,4,S,1,Green,Unmapped,Green,Unmapped,110,99,N,N,Y,10,919,Good,With,Level,"11,870.84","7,894.77",38.909,5,253,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,5,4,446,5,S,1,Green,Unmapped,,,10,10,Y,N,,0,920,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,1,S,1,Tee Box,,Fairway,Right Fairway,9739,13644,N,N,,3868,923,Good,With,Level,"12,283.29","8,629.49",97.171,252,528,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,2,S,1,Fairway,Right Fairway,Green,Unmapped,4081,3868,N,N,,210,930,Good,With,Level,"12,450.72","8,924.92",115.197,38,525,2/12/15,gw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,3,S,1,Green,Unmapped,Green,Unmapped,265,210,N,N,Y,56,936,Good,With,Level,"12,440.00","8,905.62",114.222,17,378,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,4,S,1,Green,Unmapped,,,56,56,Y,N,,0,938,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,1,S,1,Tee Box,,Primary Rough,Left Rough,7529,7488,N,Y,,505,941,Good,With,Level,"11,953.30","9,142.08",99.531,507,808,2/12/15,3h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,2,S,1,Primary Rough,Left Rough,Green,Unmapped,422,505,N,N,,105,947,N/A,With,Level,"11,970.05","9,172.97",99.566,90,534,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,12,3,3,202,3,S,1,Green,Unmapped,,,105,105,Y,N,Y,0,950,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,1,S,1,Tee Box,,Fairway,Left Fairway,10510,14256,N,N,,3762,951,Good,With,Level,"11,137.53","9,549.61",83.834,110,399,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,2,S,1,Fairway,Left Fairway,Fringe,Left Fairway,3482,3762,N,Y,,282,958,Good,With,Level,"10,905.53","9,723.67",92.734,41,6,2/12/15,gw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,3,S,1,Fringe,Left Fairway,Green,Unmapped,279,282,N,N,,18,1003,Good,With,Level,"10,887.81","9,738.65",93.455,19,181,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,13,4,4,399,4,S,1,Green,Unmapped,,,18,18,Y,N,Y,0,1003,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,1,S,1,Tee Box,,Fairway,Left Fairway,10171,20880,N,N,,10861,1006,Good,With,Level,"10,112.31","10,331.34",81.971,203,320,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,2,S,1,Fairway,Left Fairway,Fairway,Left Fairway,6857,10861,N,N,,4140,1013,Good,With,Level,"10,051.18","10,899.36",93.064,439,117,2/12/15,3h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,3,S,1,Fairway,Left Fairway,Primary Rough,Left Rough,4112,4140,N,Y,,352,1019,Good,With,Level,"10,094.56","11,238.37",117.547,354,53,2/12/15,pw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,4,S,1,Primary Rough,Left Rough,Green,Unmapped,352,352,N,N,,34,1024,N/A,With,Level,"10,123.30","11,232.80",119.527,3,283,2/12/15,lw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,14,5,5,573,5,S,1,Green,Unmapped,,,34,34,Y,N,Y,0,1027,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,1,S,1,Tee Box,,Fairway,Right Fairway,9371,14004,N,N,,4706,1029,Good,With,Level,"9,675.21","11,750.71",97.244,436,340,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,2,S,1,Fairway,Right Fairway,Fairway,Left Fairway,4252,4706,N,Y,,551,1035,Good,With,Level,"9,361.34","11,914.70",86.36,250,27,2/12/15,9i
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,3,S,1,Fairway,Left Fairway,Green,Unmapped,582,551,N,N,,34,1039,Good,With,Level,"9,341.55","11,958.96",87.7,32,154,2/12/15,gw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,15,4,4,397,4,S,1,Green,Unmapped,,,34,34,Y,N,Y,0,1043,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,4,4,403,1,S,1,Tee Box,,Fairway,Left Fairway,9145,14616,N,N,,5762,1045,Good,With,Level,"8,844.68","11,596.76",59.254,580,205,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,4,4,403,2,S,1,Fairway,Left Fairway,Green,Unmapped,5348,5762,N,N,,576,1051,Good,With,Level,"8,409.12","11,504.91",38.303,341,0,2/12/15,7i
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,4,4,403,3,S,1,Green,Unmapped,Green,Unmapped,564,576,N,N,Y,13,1059,Good,With,Level,"8,384.54","11,464.91",37.374,5,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,16,4,4,403,4,S,1,Green,Unmapped,,,13,13,Y,N,,0,1100,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,17,2,3,178,1,S,1,Tee Box,,Green,Unmapped,6067,6084,N,N,,130,1105,Good,With,Level,"7,881.42","10,784.92",19.267,125,127,2/12/15,6i
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,17,2,3,178,2,S,1,Green,Unmapped,,,130,130,Y,N,Y,0,1114,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,10132,19188,N,N,,9125,1122,Good,With,Level,"7,284.42","11,287.60",25.382,614,23,2/12/15,driver
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,2,S,1,Intermediate Rough,Right Intermediate,Fairway,Left Fairway,6545,9125,N,N,,2628,1129,N/A,With,Level,"6,749.86","11,395.94",22.362,912,89,2/12/15,3h
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,3,S,1,Fairway,Left Fairway,Green,Unmapped,2827,2628,N,N,,195,1134,Good,With,Level,"6,514.44","11,390.13",28.372,23,481,2/12/15,sw
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,4,S,1,Green,Unmapped,Green,Unmapped,215,195,N,N,Y,19,1138,Good,With,Level,"6,532.36","11,389.84",28.141,13,280,2/12/15,putter
R,PGA TOUR,2015,150,32448,5,5,James,Hahn,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,18,5,5,543,5,S,1,Green,Unmapped,,,19,19,Y,N,,0,1138,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,1,S,1,Tee Box,,Fairway,Right Fairway,8291,13752,N,N,,5549,1013,Good,With,Level,"7,101.28","12,472.63",80.669,18,492,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,2,S,1,Fairway,Right Fairway,Green,Unmapped,5629,5549,N,N,,102,1019,Good,With,Level,"7,570.16","12,482.44",89.327,70,576,2/12/15,7i
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,3,S,1,Green,Unmapped,Green,Unmapped,126,102,N,N,Y,24,1028,Good,With,Level,"7,563.46","12,474.39",89.141,25,481,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,1,4,4,381,4,S,1,Green,Unmapped,,,24,24,Y,N,,0,1028,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,1,S,1,Tee Box,,Fairway,Right Fairway,10291,18468,N,N,,8183,1033,Good,With,Level,"8,102.88","12,208.26",67.581,359,396,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,2,S,1,Fairway,Right Fairway,Green Side Bunker,Left Green Side Bunker,8294,8183,N,Y,,618,1042,Good,With,Level,"8,791.77","12,153.74",80.304,612,633,2/12/15,5h
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,3,S,1,Green Side Bunker,Left Green Side Bunker,Primary Rough,Right Rough,814,618,N,Y,,206,1047,Good,With,Level,"8,779.27","12,087.10",80.022,200,482,2/12/15,lw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,4,S,1,Primary Rough,Right Rough,Green,Unmapped,217,206,N,N,,11,1050,Good,With,Level,"8,777.50","12,105.12",79.358,11,443,2/12/15,lw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,2,5,5,502,5,S,1,Green,Unmapped,,,11,11,Y,N,Y,0,1050,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,3,4,390,1,S,1,Tee Box,,Fairway,Left Fairway,10558,14292,N,N,,3476,1055,Good,With,Level,"8,220.91","11,549.15",38.482,481,15,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,3,4,390,2,S,1,Fairway,Left Fairway,Green,Unmapped,3485,3476,N,N,,143,1101,Good,With,Level,"8,020.71","11,338.73",37.065,144,455,2/12/15,gw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,3,3,4,390,3,S,1,Green,Unmapped,,,143,143,Y,N,Y,0,1105,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,1,S,1,Tee Box,,Fairway,Left Fairway,8169,12168,N,N,,4060,1111,Good,With,Level,"8,832.81","11,055.34",33.963,90,114,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,2,S,1,Fairway,Left Fairway,Green,Unmapped,3751,4060,N,N,,340,1116,Good,With,Level,"9,096.52","10,888.16",48.943,145,296,2/12/15,pw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,3,S,1,Green,Unmapped,Green,Unmapped,353,340,N,N,Y,9,1122,Good,With,Level,"9,112.17","10,863.30",49.715,1,583,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,4,4,4,331,4,S,1,Green,Unmapped,,,9,9,Y,N,,0,1122,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,3,3,188,1,S,1,Tee Box,,Green Side Bunker,Front Center Green Side Bunker,6348,6768,N,Y,,474,1130,Good,With,Level,"9,506.62","10,506.84",44.712,190,189,2/12/15,4i
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,3,3,188,2,S,1,Green Side Bunker,Front Center Green Side Bunker,Green,Unmapped,585,474,N,N,,111,1136,Good,With,Level,"9,548.74","10,482.53",48.263,15,243,2/12/15,lw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,5,3,3,188,3,S,1,Green,Unmapped,,,111,111,Y,N,Y,0,1141,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10989,18900,N,N,,8022,1144,Good,With,Level,"9,691.21","9,972.83",33.625,837,273,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,2,S,1,Fairway Bunker,Unmapped,Primary Rough,Left Rough,6965,8022,N,Y,,1397,1152,Good,With,Level,"9,432.44","9,454.46",68.053,786,174,2/12/15,3h
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,3,S,1,Primary Rough,Left Rough,Green,Unmapped,1169,1397,N,N,,235,1157,N/A,With,Level,"9,339.06","9,426.65",68.322,86,154,2/12/15,sw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,4,S,1,Green,Unmapped,Green,Unmapped,233,235,N,N,Y,9,1201,Good,With,Level,"9,322.15","9,417.14",68.394,8,169,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,6,5,5,513,5,S,1,Green,Unmapped,,,9,9,Y,N,,0,1201,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,1,S,1,Tee Box,,Green,Unmapped,3894,4068,N,N,,186,1205,Good,With,Level,"9,253.55","9,122.36",31.872,21,0,2/12/15,gw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,2,S,1,Green,Unmapped,Green,Unmapped,178,186,N,N,Y,15,1210,Good,With,Level,"9,256.01","9,107.77",32.071,13,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,7,3,3,106,3,S,1,Green,Unmapped,,,15,15,Y,N,,0,1210,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,1,S,1,Tee Box,,Fairway,Right Fairway,7889,15156,N,N,,7217,1215,Good,With,Level,"9,822.18","9,516.74",71.335,269,1105,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,2,S,1,Fairway,Right Fairway,Primary Rough,Right Rough,7536,7217,N,Y,,374,1223,Good,With,Level,"10,412.71","9,730.31",62.708,194,612,2/12/15,3i
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,3,S,1,Primary Rough,Right Rough,Green,Unmapped,426,374,N,N,,50,1228,Good,With,Level,"10,378.37","9,739.05",61.488,41,314,2/12/15,lw
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,8,4,4,418,4,S,1,Green,Unmapped,,,50,50,Y,N,Y,0,1232,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,1,S,1,Tee Box,,Fairway,Left Fairway,11208,17712,N,N,,6550,1235,Good,With,Level,"11,114.03","9,242.71",60.762,248,255,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,2,S,1,Fairway,Left Fairway,Green,Unmapped,6375,6550,N,N,,193,1243,Good,With,Level,"11,425.86","8,813.02",42.805,85,541,2/12/15,5i
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,3,S,1,Green,Unmapped,Green,Unmapped,233,193,N,N,Y,37,1251,Good,With,Level,"11,429.15","8,793.88",43.215,22,748,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,4,S,1,Green,Unmapped,Green,Unmapped,50,37,N,N,,10,1252,Good,With,Level,"11,429.50","8,798.06",43.157,10,710,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,9,5,4,466,5,S,1,Green,Unmapped,,,10,10,Y,N,,0,1252,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10115,15840,N,N,,6210,1255,Good,With,Level,"11,853.85","8,412.67",56.591,1273,619,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,2,S,1,Fairway Bunker,Unmapped,Green,Unmapped,6358,6210,N,N,,171,1303,Good,With,Level,"11,878.51","7,883.72",39.201,64,252,2/12/15,4i
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,3,S,1,Green,Unmapped,Green,Unmapped,175,171,N,N,Y,1,1309,Good,With,Level,"11,870.16","7,895.69",38.908,0,254,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,10,4,4,446,4,S,1,Green,Unmapped,,,1,1,Y,N,,0,1309,Good,With,Level,0,0,0,0,0,2/12/15,putter
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,1,S,1,Tee Box,,Fairway,Right Fairway,9346,13644,N,N,,4215,1312,Good,With,Level,"12,294.14","8,591.24",96.034,614,264,2/12/15,driver
R,PGA TOUR,2015,150,32640,5,5,Troy,Merritt,1,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,11,4,4,380,2,S,1,Fairway,Right Fairway,Green,Unmapped,4090,4215,N,N,,127,1319,Good,With,Level,"12,441.00","8,898.30",114.116,41,405,2/12/15,pw
